,Unnamed: 0,time,Day,Hour,Price,ERR,Date
12369,12369,2022-05-01 08:09:24.634324,Sunday,08:09,36.0,,2022-05-01
12370,12370,2022-05-01 08:09:49.836475,Sunday,08:09,36.0,,2022-05-01
12371,12371,2022-05-01 08:10:14.942946,Sunday,08:10,37.0,,2022-05-01
12372,12372,2022-05-01 08:10:40.113849,Sunday,08:10,37.0,,2022-05-01
12373,12373,2022-05-01 08:11:05.218863,Sunday,08:11,37.0,,2022-05-01
12374,12374,2022-05-01 08:11:30.342894,Sunday,08:11,34.0,,2022-05-01
12375,12375,2022-05-01 08:11:55.498167,Sunday,08:11,34.0,,2022-05-01
12376,12376,2022-05-01 08:12:20.604178,Sunday,08:12,34.0,,2022-05-01
12377,12377,2022-05-01 08:12:45.728209,Sunday,08:12,34.0,,2022-05-01
12378,12378,2022-05-01 08:13:10.958558,Sunday,08:13,34.0,,2022-05-01
12379,12379,2022-05-01 08:13:36.066965,Sunday,08:13,38.0,,2022-05-01
12380,12380,2022-05-01 08:14:01.190967,Sunday,08:14,38.0,,2022-05-01
12381,12381,2022-05-01 08:14:26.358276,Sunday,08:14,38.0,,2022-05-01
