,Unnamed: 0,time,Day,Hour,Price,ERR,Date
15751,15751,2022-05-02 07:46:25.076583,Monday,07:46,16.0,,2022-05-02
15752,15752,2022-05-02 07:46:50.246429,Monday,07:46,16.0,,2022-05-02
15753,15753,2022-05-02 07:47:15.407914,Monday,07:47,18.0,,2022-05-02
15754,15754,2022-05-02 07:47:40.530889,Monday,07:47,18.0,,2022-05-02
15755,15755,2022-05-02 07:48:05.633523,Monday,07:48,18.0,,2022-05-02
15756,15756,2022-05-02 07:48:30.850242,Monday,07:48,19.0,,2022-05-02
15757,15757,2022-05-02 07:48:55.973216,Monday,07:48,19.0,,2022-05-02
15758,15758,2022-05-02 07:49:21.074620,Monday,07:49,17.0,,2022-05-02
15759,15759,2022-05-02 07:49:46.275713,Monday,07:49,17.0,,2022-05-02
15760,15760,2022-05-02 07:50:11.395958,Monday,07:50,17.0,,2022-05-02
15761,15761,2022-05-02 07:50:36.503281,Monday,07:50,17.0,,2022-05-02
15762,15762,2022-05-02 07:51:01.688781,Monday,07:51,17.0,,2022-05-02
15763,15763,2022-05-02 07:51:26.803482,Monday,07:51,17.0,,2022-05-02
15764,15764,2022-05-02 07:51:51.988948,Monday,07:51,17.0,,2022-05-02
15765,15765,2022-05-02 07:52:17.155644,Monday,07:52,17.0,,2022-05-02
15766,15766,2022-05-02 07:52:42.247339,Monday,07:52,17.0,,2022-05-02
15767,15767,2022-05-02 07:53:07.335272,Monday,07:53,17.0,,2022-05-02
15768,15768,2022-05-02 07:53:32.536338,Monday,07:53,21.0,,2022-05-02
15769,15769,2022-05-02 07:53:57.628087,Monday,07:53,21.0,,2022-05-02
15770,15770,2022-05-02 07:54:22.726990,Monday,07:54,21.0,,2022-05-02
15771,15771,2022-05-02 07:54:47.896861,Monday,07:54,21.0,,2022-05-02
15772,15772,2022-05-02 07:55:12.996372,Monday,07:55,21.0,,2022-05-02
15773,15773,2022-05-02 07:55:38.119343,Monday,07:55,21.0,,2022-05-02
15774,15774,2022-05-02 07:56:03.336056,Monday,07:56,21.0,,2022-05-02
15775,15775,2022-05-02 07:56:28.467984,Monday,07:56,25.0,,2022-05-02
15776,15776,2022-05-02 07:56:53.669069,Monday,07:56,25.0,,2022-05-02
15777,15777,2022-05-02 07:57:18.851874,Monday,07:57,29.0,,2022-05-02
15778,15778,2022-05-02 07:57:43.974839,Monday,07:57,29.0,,2022-05-02
15779,15779,2022-05-02 07:58:09.072613,Monday,07:58,29.0,,2022-05-02
15780,15780,2022-05-02 07:58:34.242453,Monday,07:58,33.0,,2022-05-02
15781,15781,2022-05-02 07:58:59.354006,Monday,07:58,33.0,,2022-05-02
15782,15782,2022-05-02 07:59:24.472626,Monday,07:59,37.0,,2022-05-02
15783,15783,2022-05-02 07:59:49.658086,Monday,07:59,37.0,,2022-05-02
15784,15784,2022-05-02 08:00:14.778631,Monday,08:00,37.0,,2022-05-02
15785,15785,2022-05-02 08:00:39.885944,Monday,08:00,41.0,,2022-05-02
15786,15786,2022-05-02 08:01:05.068050,Monday,08:01,41.0,,2022-05-02
15787,15787,2022-05-02 08:01:30.175391,Monday,08:01,37.0,,2022-05-02
15788,15788,2022-05-02 08:01:55.361798,Monday,08:01,37.0,,2022-05-02
15789,15789,2022-05-02 08:02:20.574141,Monday,08:02,37.0,,2022-05-02
15790,15790,2022-05-02 08:02:45.681480,Monday,08:02,37.0,,2022-05-02
15791,15791,2022-05-02 08:03:10.785531,Monday,08:03,37.0,,2022-05-02
15792,15792,2022-05-02 08:03:35.970961,Monday,08:03,41.0,,2022-05-02
15793,15793,2022-05-02 08:04:01.047082,Monday,08:04,41.0,,2022-05-02
